match,round,winner,reason,tick,total_kills,headshot_kills,headshot_rate,rifle_kills,awp_kills,pistol_kills,smg_kills,smoke_kills,noscope_kills,wallbang_kills,assisted_kills,avg_kill_distance,max_kill_distance,min_kill_distance,total_damage,avg_damage_per_kill,t_win,ct_win,awp_kills_log,pistol_kills_log,smg_kills_log,smoke_kills_log,wallbang_kills_log,assisted_kills_log,avg_kill_distance_log,min_kill_distance_log,total_kills_scaled,headshot_kills_scaled,headshot_rate_scaled,rifle_kills_scaled,awp_kills_scaled,pistol_kills_scaled,smg_kills_scaled,smoke_kills_scaled,noscope_kills_scaled,wallbang_kills_scaled,assisted_kills_scaled,avg_kill_distance_scaled,max_kill_distance_scaled,min_kill_distance_scaled,total_damage_scaled,avg_damage_per_kill_scaled,total_kills_norm,headshot_kills_norm,headshot_rate_norm,rifle_kills_norm,awp_kills_norm,pistol_kills_norm,smg_kills_norm,smoke_kills_norm,noscope_kills_norm,wallbang_kills_norm,assisted_kills_norm,avg_kill_distance_norm,max_kill_distance_norm,min_kill_distance_norm,total_damage_norm,avg_damage_per_kill_norm
3dmax-vs-falcons-m2-ancient,3,T,ct_killed,9202.0,6,3,0.5,6,0,0,0,0,0,0,2,13.137925050000002,25.100107,1.8028773,408,68.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.648860906419107,1.0306464966972264,-0.22394496729429908,-0.14766683779622344,-0.030884124672680147,0.7973908621687053,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,2.4799549750842718,-0.8426792333621111,-0.6148905408578329,-1.3208352983960392,-0.5923200459912829,-0.6504629366176857,0.5714285714285714,0.375,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.14894312956771105,0.24875517930756413,0.0,0.30439223697650664,0.3415223519935562
3dmax-vs-falcons-m2-ancient,4,T,ct_killed,15755.0,9,5,0.5555555555555556,8,0,0,0,2,0,0,0,17.535295388888887,34.880524,7.583323,652,72.44444444444444,1,0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,2.9196767732919393,2.1498211345574156,1.542731996916283,0.9007677105569628,0.17852119541356637,1.6751389430055748,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,1.424005297632587,0.0,-0.4566296511374095,-0.5043976220510383,0.008360630200267852,0.5269673679869168,-0.06661965805348202,0.5260834937093145,-0.4650558524469083,0.9999999999999999,0.625,0.5555555555555556,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3093012091687768,0.520127893783588,0.25062318307595655,0.5536261491317671,0.38448113840783993
3dmax-vs-falcons-m2-ancient,5,T,bomb_exploded,25685.0,5,4,0.8,4,0,1,0,0,0,0,1,11.091454899999999,22.765783,1.8913509,527,105.4,1,0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.492498996509772,1.0617238323549227,-0.8128372886978265,0.37655043638036967,1.0999046037930507,-0.0803572186681642,-0.7081974910453573,0.13698100930235652,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,0.9877786765166167,-1.2387404115253662,-0.8874214893037032,-1.3016386864674103,-0.04686913933402427,0.9097376766794073,0.4285714285714285,0.5,0.8,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.07431488633954897,0.1839857691334857,0.003835955980036096,0.4259448416751788,0.7030205396697543
3dmax-vs-falcons-m2-ancient,6,T,bomb_exploded,36212.0,5,1,0.2,3,2,0,0,0,0,0,0,19.4656208,35.960632,8.412447,392,78.4,1,0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,3.018746444202089,2.242032962300066,-0.8128372886978265,-1.1961013861494096,-1.1616728531384108,-0.519231259086599,1.0560839778746556,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.38194387379809697,0.6530693391203031,0.11328001448965466,-0.6656579830208302,-0.21661035965806608,0.4285714285714285,0.125,0.2,0.375,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3796940239820795,0.5500971517290587,0.2865715695549905,0.28804902962206336,0.4420459122029803
3dmax-vs-falcons-m2-ancient,7,T,bomb_exploded,49640.0,5,1,0.2,4,1,0,0,0,0,0,2,16.8169811,23.538618,11.137295,338,67.6,1,0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,2.8801519969166263,2.4962829436704834,-0.8128372886978265,-1.1961013861494096,-1.1616728531384108,-0.0803572186681642,0.17394324341464915,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,2.4799549750842718,-0.13065747546271142,-0.7971934594577332,0.704505528320904,-0.9131735204955526,-0.667149574193056,0.4285714285714285,0.125,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.28310657668637085,0.2054292650286073,0.4047129923103593,0.2328907048008172,0.33765606121627056
3dmax-vs-falcons-m2-ancient,8,T,ct_killed,55204.0,8,3,0.375,5,3,0,0,0,0,0,0,19.705292875,35.006695,6.491922,749,93.625,1,0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,3.030389362031515,2.0138253734224674,0.9538396755127555,-0.14766683779622344,-0.5020460948667346,0.35851682175027055,1.9382247123346619,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.4283285251438947,0.5416977577256008,-0.303427038509544,0.9706947369509455,0.4185247830544534,0.8571428571428571,0.375,0.375,0.625,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3884341006003964,0.5236287022622197,0.20330323461034225,0.6527068437180796,0.5892066049134111
3dmax-vs-falcons-m2-ancient,9,CT,t_killed,62135.0,8,1,0.125,4,2,1,1,1,0,0,0,14.132874724999999,25.830168,4.0783453,458,57.25,0,1,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,2.716869511404583,1.6249854801829333,0.9538396755127555,-1.1961013861494096,-1.4443700352548434,-0.0803572186681642,1.0560839778746556,0.13698100930235652,0.7897208049341907,0.32504468750309057,0.0,-0.4566296511374095,-0.5043976220510383,-0.6501228256892966,-0.5296563502513275,-0.8271142770742754,-0.3631389927739473,-1.0989163214557538,0.8571428571428571,0.125,0.125,0.5,0.4,0.1111111111111111,0.25,0.3333333333333333,0.0,0.0,0.0,0.1852257728037634,0.2690118447752104,0.09865762308734788,0.355464759959142,0.23761578735400724
3dmax-vs-falcons-m2-ancient,10,T,bomb_exploded,69656.0,5,5,1.0,5,0,0,0,1,0,0,0,12.52614674,17.617863,3.3461652,592,118.4,1,0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,2.604624607829669,1.469293893076827,-0.8128372886978265,0.9007677105569628,1.8537637561035376,0.35851682175027055,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,0.32504468750309057,0.0,-0.4566296511374095,-0.5043976220510383,-0.9610790244527974,-1.488438109157444,-0.985979489313459,0.2510662298485119,1.4520533978789316,0.4285714285714285,0.625,1.0,0.625,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.12663352465097477,0.04114880990103037,0.06691243996991592,0.4923391215526047,0.8286749899315345
3dmax-vs-falcons-m2-ancient,11,T,bomb_exploded,82133.0,8,4,0.5,6,1,0,1,0,0,1,1,15.70203,29.124176,8.801262,703,87.875,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.8155302689214974,2.282511152895876,0.9538396755127555,0.37655043638036967,-0.030884124672680147,0.7973908621687053,0.17394324341464915,-0.43511614719572067,0.7897208049341907,-0.773915922626406,0.0,1.8591350082023104,0.9877786765166167,-0.3464382168824756,-0.14508286155469274,0.19764338013804927,0.7598481679909969,0.17865436790851,0.8571428571428571,0.5,0.5,0.75,0.2,0.0,0.25,0.0,0.0,0.5,0.3333333333333333,0.2424478639862092,0.3604091637715004,0.3034294483389185,0.6057201225740552,0.5336286749899315
3dmax-vs-falcons-m2-ancient,12,T,ct_killed,88911.0,8,2,0.25,3,5,0,0,0,0,0,2,18.058246750000002,39.23526,9.28555,1089,136.125,1,0,1.791759469228055,0.0,0.0,0.0,0.0,1.0986122886681098,2.947499908160892,2.3307399976109626,0.9538396755127555,-0.6718841119728165,-0.973208065060789,-0.519231259086599,3.702506181254675,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,2.4799549750842718,0.10956940287830852,1.0353802242619554,0.302722056688928,2.529125898828827,2.1914800254375133,0.8571428571428571,0.25,0.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3283715783962482,0.6409567428138963,0.32442675657165376,1.0,0.9999999999999999
3dmax-vs-falcons-m2-ancient,13,T,ct_killed,112357.0,9,8,0.8888888888888888,0,0,9,0,0,0,0,0,18.585644777777773,36.23433,8.4821825,888,98.66666666666667,1,0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,2.9747968885966976,2.2494145112890105,1.542731996916283,2.473419533086742,1.4349531159310447,-1.835853380341903,-0.7081974910453573,4.713758261286974,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.21163875592635603,0.6850234189857111,0.1284109160371095,1.6078180648951383,0.6288459441606793,0.9999999999999999,1.0,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34760410338326175,0.5576913237573742,0.2895950964403643,0.7946884576098059,0.6379379782521144
3dmax-vs-falcons-m2-ancient,14,T,ct_killed,118696.0,6,2,0.3333333333333333,1,0,1,4,2,0,0,0,19.191849233333333,39.094486,4.6226974,334,55.666666666666664,1,0,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,0.0,0.0,3.005279019677467,1.7268115131723347,-0.22394496729429908,-0.6718841119728165,-0.6591000849314195,-1.3969793399234685,-0.7081974910453573,0.13698100930235652,4.368668282614672,1.424005297632587,0.0,-0.4566296511374095,-0.5043976220510383,0.3289598176946643,1.0189449428971933,-0.7090031567374273,-0.9315080047529395,-1.1649675951915934,0.5714285714285714,0.25,0.3333333333333333,0.125,0.0,0.1111111111111111,1.0,0.6666666666666666,0.0,0.0,0.0,0.3697104475951213,0.6370507516370738,0.12225913464831306,0.22880490296220635,0.2223117196939186
3dmax-vs-falcons-m2-ancient,15,T,bomb_exploded,125367.0,3,1,0.3333333333333333,2,0,0,1,0,0,0,0,15.2639165,28.55374,4.1223645,110,36.666666666666664,1,0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,2.7889489422744993,1.6336161488532897,-1.990621931504881,-1.1961013861494096,-0.6591000849314195,-0.9581052995050336,-0.7081974910453573,-0.43511614719572067,0.7897208049341907,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,-0.4312279945292334,-0.21168092767904723,-0.8175631849992531,-1.9582391231666025,-1.9575828800216672,0.14285714285714285,0.125,0.3333333333333333,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.22647126113200133,0.3445815394733908,0.10056616657915113,0.0,0.038662907772855415
3dmax-vs-falcons-m2-ancient,16,T,ct_killed,134410.0,7,3,0.42857142857142855,6,0,1,0,0,0,0,0,11.472976714285712,16.238426,8.390616,422,60.285714285714285,1,0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2.523564441252205,2.2397108927724143,0.36494735410922824,-0.14766683779622344,-0.30011953621213994,0.7973908621687053,-0.7081974910453573,0.13698100930235652,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,-1.1649030387882255,-1.6494865642696417,0.10854322029326266,-0.5281493510904289,-0.9722766612855354,0.7142857142857143,0.375,0.42857142857142855,0.75,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.08822777080227318,0.002874208405136802,0.2856250413816125,0.31869254341164455,0.266958172717335
3dmax-vs-falcons-m2-ancient,17,CT,bomb_defused,141332.0,8,2,0.25,3,3,0,2,3,0,0,0,21.000405125,31.841879,10.694136,630,78.75,0,1,1.3862943611198906,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,3.0910608679614935,2.459087519581525,0.9538396755127555,-0.6718841119728165,-0.973208065060789,-0.519231259086599,1.9382247123346619,-0.43511614719572067,1.9827032974943513,2.5229659077620834,0.0,-0.4566296511374095,-0.5043976220510383,0.6789765414800543,0.1722073587335734,0.6083508409827689,0.42524383029368695,-0.2020095517796176,0.8571428571428571,0.25,0.25,0.375,0.6000000000000001,0.0,0.5,1.0,0.0,0.0,0.0,0.43566271617574315,0.4358160140366408,0.3854989169685985,0.5311542390194075,0.44542891663310513
3dmax-vs-falcons-m2-ancient,18,CT,t_killed,144277.0,7,2,0.2857142857142857,5,1,0,1,0,0,0,1,18.44831,30.455599,9.489324,427,61.0,0,1,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,2.9677601768291932,2.350357978005685,0.36494735410922824,-0.6718841119728165,-0.8385903592910593,0.35851682175027055,0.17394324341464915,-0.43511614719572067,0.7897208049341907,-0.773915922626406,0.0,-0.4566296511374095,0.9877786765166167,0.18505983226629003,0.010359987412565424,0.3469360414159471,-0.5052312457686954,-0.9424790941866603,0.7142857142857143,0.25,0.2857142857142857,0.625,0.2,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.3425959417935678,0.39735154297944336,0.33326179995042293,0.3237997957099081,0.27386226339105924
3dmax-vs-falcons-m2-ancient,19,CT,t_killed,152613.0,7,3,0.42857142857142855,4,2,0,0,0,0,0,0,20.442694714285714,29.856146,9.045255,834,119.14285714285714,0,1,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,3.0653840146053795,2.3071003837087463,0.36494735410922824,-0.14766683779622344,-0.30011953621213994,-0.0803572186681642,1.0560839778746556,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.5710407172798271,-0.059625796325562745,0.2505839062871144,1.360302527420416,1.483042867661761,0.7142857142857143,0.375,0.42857142857142855,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.415324795204033,0.3807187973806824,0.31400826967587037,0.7395301327885597,0.8358552442322075
3dmax-vs-falcons-m2-ancient,20,CT,bomb_defused,161930.0,6,2,0.3333333333333333,4,2,0,0,0,0,0,1,16.242255,27.261892,7.742592,504,84.0,0,1,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,2.8473630571459494,2.168206713205715,-0.22394496729429908,-0.6718841119728165,-0.6591000849314195,-0.0803572186681642,1.0560839778746556,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,0.9877786765166167,-0.24188641094812377,-0.3625034187676454,-0.03206217214513436,-0.15229242381399863,0.017002566397113346,0.5714285714285714,0.25,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.26214814776407613,0.3087372295170338,0.2575286200988015,0.4024514811031665,0.49617398308497784
3dmax-vs-falcons-m1-inferno,1,T,ct_killed,5976.0,7,5,0.7142857142857143,0,0,7,0,0,0,0,0,13.823716914285715,34.134018,4.190132,581,83.0,1,0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,2.6962283923548016,1.6467591303803821,0.36494735410922824,0.9007677105569628,0.776822109945699,-1.835853380341903,-0.7081974910453573,3.5695639482908197,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,-0.709955316649339,0.4398132333421401,-0.8028592914211307,0.2006463981406981,-0.024714027541311596,0.7142857142857143,0.625,0.7142857142857143,0.0,0.0,0.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.17395177289036534,0.4994149364942782,0.10350436675272945,0.481103166496425,0.48650825614176396
3dmax-vs-falcons-m1-inferno,2,T,ct_killed,14166.0,6,2,0.3333333333333333,1,0,1,3,3,0,0,2,14.486511833333333,21.27211,9.014861,206,34.333333333333336,1,0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.0,1.0986122886681098,2.7399694407765636,2.304070089840237,-0.22394496729429908,-0.6718841119728165,-0.6591000849314195,-1.3969793399234685,-0.7081974910453573,0.13698100930235652,3.1756857900545117,2.5229659077620834,0.0,-0.4566296511374095,2.4799549750842718,-0.5816820865127458,-1.0618069299528965,0.24398915007781885,-1.5182115009893185,-2.0549215992113252,0.5714285714285714,0.25,0.3333333333333333,0.125,0.0,0.1111111111111111,0.75,1.0,0.0,0.0,0.6666666666666666,0.19812179092315985,0.1425415140930773,0.3126904749206302,0.09805924412665987,0.016109544905356488
3dmax-vs-falcons-m1-inferno,3,T,ct_killed,29262.0,5,4,0.8,4,0,0,1,1,0,1,0,22.277909100000002,34.924873,10.8089285,488,97.6,1,0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.147504803537506,2.4688558978967756,-0.8128372886978265,0.37655043638036967,1.0999046037930507,-0.0803572186681642,-0.7081974910453573,-0.43511614719572067,0.7897208049341907,0.32504468750309057,0.0,1.8591350082023104,-0.5043976220510383,0.9262167611562325,0.5321450875462518,0.6332580118768789,-0.22563036084354599,0.5843482439596923,0.4285714285714285,0.5,0.8,0.5,0.0,0.0,0.25,0.3333333333333333,0.0,0.5,0.0,0.48224921408837773,0.5213584250088206,0.3904759833119855,0.3861082737487232,0.6276278695126862
3dmax-vs-falcons-m1-inferno,4,CT,t_killed,33342.0,6,1,0.16666666666666666,6,0,0,0,0,0,0,0,21.0333465,24.931488,15.064547,196,32.666666666666664,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0925570557687774,2.776614794224407,-0.22394496729429908,-1.1961013861494096,-1.2873160451901589,0.7973908621687053,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.6853518114994178,-0.6345767095285033,1.5566233644882062,-1.5640477116327856,-2.124449255775367,0.5714285714285714,0.125,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368639831210588,0.2440765857729293,0.5749871282617475,0.0878447395301328,0.0
3dmax-vs-falcons-m1-inferno,5,T,bomb_exploded,43850.0,4,2,0.5,4,0,0,0,0,0,0,0,23.107895,39.104523,10.204614,272,68.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.182539380210616,2.416325657752775,-1.4017296101013537,-0.6718841119728165,-0.030884124672680147,-0.0803572186681642,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,1.08684709989481,1.0201167567197607,0.5021365141719886,-1.2156925107424355,-0.6504629366176857,0.2857142857142857,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512516154273723,0.6373292436415756,0.36427467783670786,0.16547497446373854,0.3415223519935562
3dmax-vs-falcons-m1-inferno,6,T,ct_killed,53834.0,7,1,0.14285714285714285,5,2,0,0,1,0,0,0,13.138482499999999,17.36771,10.127707,501,71.57142857142857,1,0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,2.6489003350487224,2.4094381242960687,0.36494735410922824,-1.1961013861494096,-1.3770611823699785,0.35851682175027055,1.0560839778746556,-0.43511614719572067,-0.4032616876259697,0.32504468750309057,0.0,-0.4566296511374095,-0.5043976220510383,-0.8425713479361908,-1.517643324177544,0.48544957215092166,-0.16604328700703874,-0.5014751011233111,0.7142857142857143,0.125,0.14285714285714285,0.625,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.14896345799233396,0.03420793011601497,0.3609402157309878,0.39938712972420837,0.37604280536217705
3dmax-vs-falcons-m1-inferno,7,CT,bomb_defused,59772.0,7,4,0.5714285714285714,1,1,3,2,0,0,0,0,13.340558442857143,31.288227,3.1833906,646,92.28571428571429,0,1,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,2.663091777429752,1.4311220660590143,0.36494735410922824,0.37655043638036967,0.23835128686677942,-1.3969793399234685,0.17394324341464915,1.281175322298511,1.9827032974943513,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,-0.8034628195237676,0.1075688146972902,-1.0212976048647397,0.4985817673232343,0.3626543447440631,0.7142857142857143,0.5,0.5714285714285714,0.125,0.2,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.15633252350941623,0.4204540876366642,0.059855010405978376,0.5474974463738509,0.5762614349001784
3dmax-vs-falcons-m1-inferno,8,T,bomb_exploded,71129.0,8,4,0.5,8,0,0,0,0,0,0,0,14.6608355625,22.0181,9.495669,516,64.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.751163045620732,2.350962695881298,0.9538396755127555,0.37655043638036967,-0.030884124672680147,1.6751389430055748,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,-0.5479445499278303,-0.9747130380033924,0.348312751560975,-0.09728897104183809,-0.796471015402173,0.8571428571428571,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20447882166738562,0.1632401541686455,0.33353690055323926,0.414708886618999,0.3076923076923077
3dmax-vs-falcons-m1-inferno,9,T,bomb_exploded,80078.0,5,3,0.6,5,0,0,0,0,0,1,1,13.925687399999997,36.48159,5.352489,349,69.8,1,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,2.7030837151695004,1.8488467046089514,-0.8128372886978265,-0.14766683779622344,0.3460454514825633,0.35851682175027055,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,1.8591350082023104,0.9877786765166167,-0.6902205793946187,0.7138908779642954,-0.5506561907049258,-0.8627536887877387,-0.5753730675285209,0.4285714285714285,0.375,0.6,0.625,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.17767031147250856,0.5645519328072073,0.15390075940643427,0.24412665985699694,0.3589206604913411
3dmax-vs-falcons-m1-inferno,10,CT,bomb_defused,88940.0,8,4,0.5,6,1,0,0,2,0,0,0,20.2063665,31.31655,14.54924,683,85.375,0,1,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,3.054301443198738,2.7440117628327703,0.9538396755127555,0.37655043638036967,-0.030884124672680147,0.7973908621687053,0.17394324341464915,-0.43511614719572067,-0.4032616876259697,1.424005297632587,0.0,-0.4566296511374095,-0.5043976220510383,0.5253032160593878,0.11087550822091093,1.4448143219816738,0.6681757467040625,0.07436288306244764,0.8571428571428571,0.5,0.5,0.75,0.2,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4067066585273795,0.42123995283976395,0.5526449271056459,0.585291113381001,0.5094643576318969
3dmax-vs-falcons-m1-inferno,11,CT,t_killed,95560.0,7,4,0.5714285714285714,6,1,0,0,2,0,0,0,16.032658485714286,33.730755,5.3045754,835,119.28571428571429,0,1,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,2.8351325885226917,1.8412756237709447,0.36494735410922824,0.37655043638036967,0.23835128686677942,0.7973908621687053,0.17394324341464915,-0.43511614719572067,-0.4032616876259697,1.424005297632587,0.0,-0.4566296511374095,-0.5043976220510383,-0.28245042425020456,0.39273251624240346,-0.5610522725338957,1.3648861484847625,1.4890023810815365,0.7142857142857143,0.5,0.5714285714285714,0.75,0.2,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.2545048309788842,0.4882257842364814,0.15182336614511047,0.7405515832482126,0.8372360623669525
3dmax-vs-falcons-m1-inferno,12,T,ct_killed,100196.0,8,4,0.5,3,2,0,0,2,0,0,1,15.6909700625,37.93518,7.6626115,917,114.625,1,0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,2.8148678583633737,2.159016236006055,0.9538396755127555,0.37655043638036967,-0.030884124672680147,-0.519231259086599,1.0560839778746556,-0.43511614719572067,-0.4032616876259697,1.424005297632587,0.0,-0.4566296511374095,0.9877786765166167,-0.3485786887953751,0.8835966520348332,-0.049415988654892155,1.7407430757611928,1.2945732557613772,0.8571428571428571,0.5,0.5,0.375,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2420445433192362,0.6048840233545945,0.2540609000415044,0.8243105209397346,0.7921868707209022
3dmax-vs-falcons-m1-inferno,13,CT,bomb_defused,120140.0,5,5,1.0,0,0,3,0,0,0,0,0,14.54644548,20.162159,5.7304344,619,123.8,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,2.743832026000191,1.9066396883789303,-0.8128372886978265,0.9007677105569628,1.8537637561035376,-1.835853380341903,-0.7081974910453573,1.281175322298511,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,-0.5700828991459425,-1.191393053712256,-0.4686512629749544,0.3748239985858731,1.6773230051464258,0.4285714285714285,0.625,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2003073799780457,0.1117442162063535,0.17028736419314053,0.5199182839632277,0.8808699154248892
3dmax-vs-falcons-m1-inferno,14,CT,t_killed,127322.0,5,5,1.0,4,0,1,0,0,0,0,0,19.4611362,22.351616,17.531902,600,120.0,0,1,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.0185272917284176,2.919493679390193,-0.8128372886978265,0.9007677105569628,1.8537637561035376,-0.0803572186681642,-0.7081974910453573,0.13698100930235652,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.3810759520453211,-0.935775241963994,2.0919791816490543,0.2877351983632856,1.5187999481804113,0.4285714285714285,0.625,1.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.37953048491478303,0.17249406862251654,0.6819644092486403,0.5005107252298264,0.8441401530406766
3dmax-vs-falcons-m1-inferno,15,T,ct_killed,136987.0,8,6,0.75,8,0,0,0,0,0,0,0,20.005991075,35.03002,6.4542136,640,80.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0448076863218874,2.0087794564017973,0.9538396755127555,1.4249849847335558,0.9114398157154288,1.6751389430055748,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.48652379535761836,0.5444209377008312,-0.31160884100485897,0.47108004093715405,-0.1498638093565864,0.8571428571428571,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39939960547613107,0.5242758902671028,0.20166830890959545,0.5413687436159347,0.45751107531212243
3dmax-vs-falcons-m1-inferno,16,T,bomb_exploded,147745.0,7,3,0.42857142857142855,6,0,0,0,0,0,0,0,19.191423000000004,30.55351,10.109137,444,63.42857142857143,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0052579102769763,2.4077679228666877,0.36494735410922824,-0.14766683779622344,-0.30011953621213994,0.7973908621687053,-0.7081974910453573,-0.43511614719572067,-0.4032616876259697,-0.773915922626406,0.0,-0.4566296511374095,-0.5043976220510383,0.32887732713101225,0.021791038840423573,0.4814203353671284,-0.42730968767480126,-0.8411673660504854,0.7142857142857143,0.375,0.42857142857142855,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36969490422407747,0.4000682342868857,0.3601350749596247,0.3411644535240041,0.29733617168172144
