match_id,round_num,map_name,round_num,bomb_planted,bomb_defused,bomb_exploded,total_kills,headshot_kills,headshot_rate,avg_kill_distance,kill_distance_std,max_kill_distance,total_damage,kill_duration,kill_tempo,smoke_kills,wallbang_kills,noscope_kills,first_kill_headshot,prev_t_win,prev_ct_win,t_win_streak,t_score,ct_score,score_diff,t_win,ct_win,map_encoded
ence-vs-1win-m1-train,15,de_train,15,False,False,False,5.0,4.0,0.8,30.6605842,12.49196916192402,41.58678,402.0,3979.0,1.2565971349585323,1.0,0.0,0.0,False,0.0,1.0,0.0,4.0,10.0,-6.0,0,1,1
ence-vs-1win-m1-train,16,de_train,16,False,False,False,5.0,2.0,0.4,9.30523754,6.33846982795349,18.93641,264.0,527.0,9.487666034155597,2.0,0.0,0.0,False,0.0,1.0,0.0,4.0,11.0,-7.0,0,1,1
ence-vs-1win-m1-train,17,de_train,17,True,False,False,9.0,5.0,0.5555555555555556,21.945213044444444,10.241952077347376,31.596601,683.0,5091.0,1.7678255745433118,0.0,0.0,0.0,True,0.0,1.0,1.0,5.0,11.0,-6.0,1,0,1
ence-vs-1win-m1-train,18,de_train,18,True,False,True,7.0,3.0,0.42857142857142855,14.510708257142856,11.78028921200983,37.07886,681.0,2903.0,2.411298656562177,1.0,0.0,1.0,True,1.0,0.0,2.0,6.0,11.0,-5.0,1,0,1
ence-vs-1win-m1-train,19,de_train,19,False,False,False,8.0,5.0,0.625,12.510945775,7.926490651610034,23.027662,701.0,1832.0,4.366812227074235,0.0,0.0,0.0,False,1.0,0.0,3.0,7.0,11.0,-4.0,1,0,1
ence-vs-1win-m1-train,20,de_train,20,False,False,False,9.0,7.0,0.7777777777777778,20.10786248888889,13.907492611512358,35.36737,960.0,3907.0,2.303557716918352,3.0,0.0,0.0,True,1.0,0.0,0.0,7.0,12.0,-5.0,0,1,1
ence-vs-1win-m1-train,21,de_train,21,True,False,False,6.0,2.0,0.3333333333333333,17.129848499999998,7.126893845217248,23.771414,210.0,2780.0,2.158273381294964,2.0,1.0,0.0,True,0.0,1.0,1.0,8.0,12.0,-4.0,1,0,1
ence-vs-1win-m1-train,22,de_train,22,True,True,False,8.0,3.0,0.375,15.9849516625,11.110790654910577,30.907024,437.0,6294.0,1.271051795360661,1.0,0.0,0.0,True,1.0,0.0,0.0,8.0,13.0,-5.0,0,1,1
ence-vs-1win-m1-train,23,de_train,23,True,True,False,7.0,3.0,0.42857142857142855,22.662599214285713,8.631105534824675,30.955496,474.0,4800.0,1.4583333333333335,1.0,0.0,0.0,False,0.0,1.0,0.0,8.0,14.0,-6.0,0,1,1
ence-vs-1win-m1-train,24,de_train,24,False,False,False,7.0,1.0,0.14285714285714285,26.438607100000002,10.338382227432312,35.546593,439.0,1531.0,4.57217504898759,0.0,1.0,0.0,False,0.0,1.0,0.0,8.0,15.0,-7.0,0,1,1
