match_id,round_num,total_kills,headshot_rate,kill_tempo,avg_kill_distance,total_damage,smoke_kills,wallbang_kills,t_win
sparta-vs-cybershoke-m1-dust2,20,0.05333333333333334,0.31262939958592134,0.004581985450189025,0.5383772805557621,0.031498284048704805,0.0,0.0,0
sparta-vs-cybershoke-m1-dust2,21,0.04,0.8039041703637977,0.0035417063555402226,0.6853589587237096,0.03276761788350336,0.0,0.0,0
sparta-vs-cybershoke-m1-dust2,22,0.04666666666666667,0.35170807453416153,0.0015187516306724566,0.6912658233169466,0.018193784965445912,0.0,1.0,0
sparta-vs-cybershoke-m1-dust2,23,0.03333333333333333,0.6252587991718427,0.0010575229657246487,0.4225662722128584,0.02726717126604297,0.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,2,0.026666666666666665,0.5627329192546584,0.0031555496091771663,0.28047466816997974,0.014479808189553852,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,3,0.026666666666666665,0.0,0.004246289620468805,0.5195429160811583,0.0039020262328992522,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,4,0.03333333333333333,0.31262939958592134,0.005127015183549395,0.4531585094126894,0.009637534671618635,0.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,5,0.04666666666666667,0.7034161490683231,0.002502841985043916,0.6454929520178556,0.026279911616755205,3.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,6,0.026666666666666665,0.5627329192546584,0.036150051045419164,0.5178563678020666,0.018052747872690518,0.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,7,0.04666666666666667,0.35170807453416153,0.0018574462553244023,0.514534498715868,0.017300550044661744,2.0,1.0,1
vpprodigy-vs-fire-flux-m1-mirage,8,0.04666666666666667,0.23447204968944102,0.0012281403805288725,0.596951401503668,0.02595082506699262,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,9,0.04,0.5359361135758651,0.001211358498907353,0.5800633359436898,0.043674486389920546,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,10,0.04,0.0,0.0007744103410920519,0.8599756696750689,0.00954350994311504,3.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,11,0.05333333333333334,0.5210489993098689,0.0019262483620749392,0.6832438199348164,0.041652954727093225,2.0,1.0,1
vpprodigy-vs-fire-flux-m1-mirage,12,0.013333333333333332,0.31262939958592134,0.0012445802088475405,0.3654343811436348,0.004419162239669033,0.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,13,0.05333333333333334,0.5210489993098689,0.0035601456461422484,0.6319458169345342,0.04325137511165436,1.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,14,0.04666666666666667,0.9378881987577641,0.0028858693054041847,0.5867570825062682,0.041605942362841423,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,15,0.03333333333333333,0.46894409937888204,0.013250915482233146,0.32606621448968814,0.01161205397019416,1.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,16,0.06,0.18757763975155284,0.0026401617429116613,0.35916353758282427,0.03394292698979832,3.0,1.0,1
vpprodigy-vs-fire-flux-m1-mirage,17,0.03333333333333333,0.6252587991718427,0.001437098247659465,0.4196286976634372,0.019886230078510647,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,18,0.04666666666666667,0.46894409937888204,0.017746636073264325,0.4313456590946281,0.025292651967467442,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,19,0.04,0.5359361135758651,0.00594347789677304,0.6349388628869734,0.023694231582906303,2.0,0.0,0
vpprodigy-vs-fire-flux-m1-mirage,20,0.05333333333333334,0.5210489993098689,0.0014682801456628962,0.4705116797777191,0.028348455643834328,2.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,21,0.026666666666666665,0.3751552795031057,0.0031779220964082144,0.5188260770451945,0.01212918997696394,0.0,0.0,1
vpprodigy-vs-fire-flux-m1-mirage,22,0.08,0.793597706641185,0.0016630828803293248,0.5907316549504543,0.059893752056790935,0.0,1.0,1
vpprodigy-vs-fire-flux-m2-train,2,0.04666666666666667,0.9378881987577641,0.003132239186762998,0.4111656447013713,0.03859715105072634,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,3,0.03333333333333333,0.6252587991718427,0.006032656232262923,0.41248403025698815,0.015137981289079026,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,4,0.04666666666666667,0.35170807453416153,0.0034770527612517955,0.4361937615108402,0.015843166752856002,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,5,0.03333333333333333,0.15631469979296067,0.002180641047670725,0.5429605804994674,0.020497390813784024,2.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,6,0.013333333333333332,0.31262939958592134,0.000722052921683236,0.4869086471297661,0.007992101922805698,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,7,0.03333333333333333,0.6252587991718427,0.014244370387360523,0.26517769736996766,0.02515161487471205,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,8,0.04,0.6699201419698315,0.0004969506437376394,0.6612909098050181,0.027126134173287575,1.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,9,0.04666666666666667,0.5861801242236025,0.0013200954191851697,0.4949681133638475,0.03215645714822998,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,10,0.03333333333333333,0.15631469979296067,0.006555510125660982,0.6457771808952825,0.01006064594988482,1.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,11,0.04666666666666667,0.35170807453416153,0.0010426287153700244,0.6130700302157785,0.025527713788726435,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,12,0.03333333333333333,0.46894409937888204,0.0015256826853511753,0.46462082057365184,0.01607822857411499,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,13,0.026666666666666665,0.5627329192546584,0.0007201855016276432,0.5341271817678329,0.019369094071740867,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,14,0.03333333333333333,0.7815734989648034,0.0039774015625575025,0.47874928881122103,0.02171971228433078,2.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,15,0.006666666666666667,0.0,0.004823792695034782,0.6694818140443102,0.0,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,16,0.04666666666666667,0.5861801242236025,0.0018829131597533147,0.4902286723772791,0.02214282356259696,1.0,1.0,1
vpprodigy-vs-fire-flux-m2-train,17,0.04,0.8039041703637977,0.0024964217473331463,0.5021798441329438,0.03511823609609327,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,18,0.026666666666666665,0.18757763975155284,0.0007029870805416263,0.881412654677409,0.012552301255230125,0.0,1.0,0
vpprodigy-vs-fire-flux-m2-train,19,0.04666666666666667,0.5861801242236025,0.002704471235182611,0.3316990767156116,0.031075172770438628,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,20,0.03333333333333333,0.31262939958592134,0.005606941632194917,0.4618010786512171,0.01217620234121574,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,21,0.04,0.26796805678793256,0.002999104105501797,0.4545995948492743,0.016172253302618587,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,22,0.04,0.5359361135758651,0.0015099148134953178,0.6707627471173847,0.027596257815805558,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,23,0.04,0.5359361135758651,0.0017031800174891433,0.6384313992553715,0.02858351746509332,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,24,0.03333333333333333,0.46894409937888204,0.010007002108081475,0.24057380955042107,0.018193784965445912,1.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,25,0.03333333333333333,0.6252587991718427,0.001807426783904359,0.735549549637007,0.019980254807014243,2.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,26,0.03333333333333333,0.46894409937888204,0.001609148877366268,0.8622438110449419,0.023694231582906303,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,27,0.04666666666666667,0.46894409937888204,0.0015689869768661829,0.497210233829365,0.028348455643834328,0.0,0.0,0
vpprodigy-vs-fire-flux-m2-train,28,0.05333333333333334,0.31262939958592134,0.0017036526565211091,0.6504962192058557,0.026232899252503408,3.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,29,0.04,0.5359361135758651,0.004901677133998668,0.40435516716756903,0.02533966433171924,0.0,0.0,1
vpprodigy-vs-fire-flux-m2-train,30,0.04666666666666667,0.5861801242236025,0.0017988560257162687,0.4290448194283109,0.027643270180057355,1.0,0.0,1
