PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,winner,t_win
-1.139056364126444,-1.1827948692752248,1.2776274787765105,0.3986948094207798,0.4494416923705595,-1.480728912300071,-1.1863502961238983,-0.83683885734186,T,1
1.321497209470205,0.23040863990377283,-1.2628188885672924,1.9405960069229908,0.7730137856816126,0.5048181638545447,-0.9370692577240133,-0.03361935168798402,CT,0
0.5473344663731493,-1.61315350395324,0.7047204300877192,-0.7883143020266571,-1.2388382207623174,-1.0614188092267867,-0.4382692216658218,0.43403213852697303,T,1
-0.3506298679641681,-0.902548729367046,-0.2193788407887184,-1.6380137300152648,0.37888522022919513,2.1341758329699254,0.01364802829089855,0.5654886200317342,T,1
-0.061686662714351026,0.6879108450994837,1.2415738538250156,0.4990624030078617,-1.2936398510669,-1.2020853245445597,0.8793786279935588,-0.18362536387195563,CT,0
1.3599621338110057,0.6099322101042483,1.3718158068917528,0.42159209834431355,-0.5152144748987625,-0.37239346269468043,1.2020365326973168,-1.0256312408094623,CT,0
1.1329037169992986,1.3873930365423193,1.6125263923120645,1.0277654267856453,1.1347360704464513,-0.4195193597486539,1.406693318759348,-0.11223335095920856,T,1
2.5209190625006843,0.7110518717965058,-2.484682432729975,-0.41182273914304146,0.7423670430943865,-0.2667412328179284,-0.5740089076808368,-1.3988184488642148,CT,0
1.2098611790709317,1.2377629602945612,-1.528078927601307,-1.555324626840712,-0.49509017204154054,-1.3229665607657792,0.4329215554261413,-1.292846352660827,CT,0
1.536910967985326,-0.06424940254426924,0.648450612618748,-0.940824542499704,-1.7814098977503743,-0.23610556067434155,0.6195701487033123,0.9472187094719632,T,1
-0.5830090790088552,-0.5822700096234313,0.06931295892814678,-0.7766976663664807,-1.1242323658386424,-0.6902958250410034,-0.3004631335867799,0.7206366983949146,T,1
2.5652734653876537,0.8316895096875376,-0.008449385330908442,-0.8227133424938046,-0.9376548711904131,0.16462765272414448,1.667157304679346,-1.0098968062912503,T,1
1.391544615695611,-1.2286614169253174,0.18949738657006335,-1.1987053527366265,0.047086033087095705,-0.6217120848678702,0.7159121451242879,0.5309095969644974,CT,0
-3.8845658015617976,-0.10390342154337512,-1.5794269388290103,-0.4752510919533735,0.6345727273844128,-1.0634202080082589,-0.8168231241656333,-1.3280888989202297,T,1
1.2868153631148374,-1.285074375125868,1.043327188357578,-0.5382475622730363,-1.437057705910735,-0.7508832772558698,-0.21103258012891862,0.8631855401859065,CT,0
0.4153297403809536,-2.8412277276719378,0.563952749868726,-0.814113120026593,0.6659701241372243,1.5643822809646128,-0.3096600904420948,-0.5033017968527652,T,1
1.1408682637023597,1.493732023001241,-0.926040067482507,1.398241412350887,-0.3507132963361779,0.17687442676942805,0.09429307348551692,0.2144220604301105,CT,0
