assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,frozen,76561198068422762,karrigan,76561197989430253,False,False,15.008226,4,19,0,False,chest,False,False,1,0,False,282767,ropz,76561197991272318,m4a1_silencer,17293822569167192124,30147640710,,0
False,Twistzz,76561198016255205,rain,76561197997351207,False,False,28.659199,4,21,0,False,right_arm,False,False,0,0,False,282908,ZywOo,76561198113666193,m4a1,17293822569148252176,40209621740,,0
False,Twistzz,76561198016255205,rain,76561197997351207,False,False,7.6365285,19,91,0,True,head,False,False,0,0,False,291917,flameZ,76561197978835160,m4a1,17293822569148252176,40209621740,,0
False,,,mezii,76561197973140692,False,False,11.12232,15,110,0,True,head,False,False,0,0,False,291987,rain,76561197997351207,ak47,17293822569117515783,39870461484,,0
False,,,Twistzz,76561198016255205,False,False,20.154373,6,33,0,True,head,False,False,2,0,True,292022,mezii,76561197973140692,m4a1_silencer,17293822569109651516,41487540675,,0
False,,,Twistzz,76561198016255205,True,False,5.6707826,5,26,0,False,chest,False,False,0,0,False,293118,ropz,76561197991272318,m4a1_silencer,17293822569109651516,41487540675,,0
False,apEX,76561197989744167,ZywOo,76561198113666193,False,False,21.776129,1,110,0,False,right_arm,False,False,0,0,False,293266,broky,76561198201620490,awp,17293822569152249865,39421212964,,0
False,,,frozen,76561198068422762,False,False,21.738491,3,27,0,False,chest,False,False,0,0,False,293524,ZywOo,76561198113666193,ak47,17293822569117515783,39870461484,,0
False,,,apEX,76561197989744167,False,False,31.699879,15,106,0,True,head,False,False,0,0,False,293543,frozen,76561198068422762,ak47,17293822569122496519,46849942115,,0
False,frozen,76561198068422762,Twistzz,76561198016255205,False,False,3.3339067,5,26,0,False,chest,False,False,0,0,False,293908,apEX,76561197989744167,m4a1_silencer,17293822569109651516,41487540675,,0
False,,,ZywOo,76561198113666193,False,False,9.363526,1,112,0,False,chest,False,False,0,0,False,297225,frozen,76561198068422762,awp,17293822569152249865,39421212964,,0
False,,,Twistzz,76561198016255205,False,False,28.9446,17,81,0,True,head,False,False,0,0,True,297492,ropz,76561197991272318,m4a1_silencer,17293822569109651516,41487540675,,0
False,rain,76561197997351207,broky,76561198201620490,False,False,14.772799,1,139,0,False,stomach,False,False,0,0,False,297507,apEX,76561197989744167,awp,17293822569102704649,0,,0
