assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,Ex3rcice,76561198168198200,bodyy,76561198013295375,False,False,9.288073,18,88,0,True,head,False,False,0,0,False,62039,NiKo,76561198041683378,m4a1_silencer,17293822569126297660,27014592601,,0
False,,,m0NESY,76561198074762801,False,False,18.446573,1,138,0,False,stomach,False,False,0,0,False,62078,bodyy,76561198013295375,awp,17293822569125249033,43287757702,,0
False,,,Ex3rcice,76561198168198200,False,False,16.816334,4,14,0,False,chest,False,False,0,0,False,62135,m0NESY,76561198074762801,mp9,17293822569177022498,26945554044,,0
False,,,kyxsan,76561198057282432,False,False,14.362156,0,141,0,True,head,False,False,0,0,True,65267,Graviti,76561198179538505,ak47,17293822569173942279,46678859076,,0
False,,,kyxsan,76561198057282432,False,False,15.915911,15,109,0,True,head,False,False,0,0,False,65528,Ex3rcice,76561198168198200,ak47,17293822569173942279,46678859076,,0
False,,,TeSeS,76561197996678278,False,False,17.617863,15,109,0,True,head,False,False,0,0,False,68664,Lucky,76561198031890115,ak47,17293822569121185799,31980002385,,0
False,Lucky,76561198031890115,bodyy,76561198013295375,False,False,3.3461652,19,91,0,True,head,False,False,0,0,False,69530,TeSeS,76561197996678278,m4a1_silencer,17293822569126297660,27014592601,,0
False,TeSeS,76561197996678278,kyousuke,76561199032006224,False,False,11.3886385,0,142,0,True,head,False,False,0,0,False,69556,bodyy,76561198013295375,ak47,17293822569150152711,41166387524,,0
True,bodyy,76561198013295375,Graviti,76561198179538505,False,False,10.620618,4,14,0,False,chest,False,False,0,0,False,78681,kyxsan,76561198057282432,mp9,17293822569174401058,27609681371,,0
False,,,bodyy,76561198013295375,False,False,29.124176,3,19,0,False,right_arm,False,False,1,0,False,78797,m0NESY,76561198074762801,m4a1_silencer,17293822569126297660,27014592601,,0
False,,,kyousuke,76561199032006224,False,False,17.077673,0,141,0,True,head,False,False,0,0,False,78911,bodyy,76561198013295375,ak47,17293822569150152711,41166387524,,0
False,,,NiKo,76561198041683378,False,False,8.801262,0,142,0,True,head,False,False,0,0,False,80344,Graviti,76561198179538505,ak47,17293822569121185799,31980002385,,0
